test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_error,single_func_error,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users
780,325,13000000000,2,5,100,0.004,0.001,0.1,24000,60000,,,140.0,140.0,0.0,360.0,1.5384615384615385,238.46153846153848,233.33333333333334,5.128205128205129,594.8717948717949,2.5641025641025643,1065.6410256410256,1040.0,25.641025641025642,-232.30769230769226,2.5641025641025643,238.46153846153848,233.33333333333334,5.128205128205129,594.8717948717949,2.5641025641025643,238.46153846153848,233.33333333333334,5.128205128205129,594.8717948717949,2.5641025641025643
782,375,13000000000,2,5,100,0.004,0.001,0.1,24000,60000,,,140.0,140.0,0.0,436.9230769230769,1.5384615384615385,238.46153846153848,233.33333333333334,5.128205128205129,723.0769230769232,2.5641025641025643,1065.6410256410256,1040.0,25.641025641025642,-104.10256410256397,2.5641025641025643,238.46153846153848,233.33333333333334,5.128205128205129,723.0769230769232,2.5641025641025643,238.46153846153848,233.33333333333334,5.128205128205129,723.0769230769232,2.5641025641025643
781,350,13000000000,2,5,100,0.004,0.001,0.1,24000,60000,,,140.0,140.0,0.0,398.46153846153845,1.5384615384615385,238.46153846153848,233.33333333333334,5.128205128205129,658.974358974359,2.5641025641025643,1065.6410256410256,1040.0,25.641025641025642,-168.20512820512818,2.5641025641025643,238.46153846153848,233.33333333333334,5.128205128205129,658.974358974359,2.5641025641025643,238.46153846153848,233.33333333333334,5.128205128205129,658.974358974359,2.5641025641025643
783,400,13000000000,2,5,100,0.004,0.001,0.1,24000,60000,,,140.0,140.0,0.0,475.3846153846155,1.5384615384615385,238.46153846153848,233.33333333333334,5.128205128205129,787.1794871794872,2.5641025641025643,1065.6410256410256,1040.0,25.641025641025642,-40.0,2.5641025641025643,238.46153846153848,233.33333333333334,5.128205128205129,787.1794871794872,2.5641025641025643,238.46153846153848,233.33333333333334,5.128205128205129,787.1794871794872,2.5641025641025643
784,200,13000000000,2,5,100,0.004,0.001,0.1,24000,65000,,,151.66666666666669,151.66666666666669,0.0,181.66666666666669,1.6666666666666667,258.3333333333333,252.77777777777777,5.555555555555555,297.22222222222223,2.7777777777777777,1154.4444444444443,1126.6666666666665,27.77777777777778,-598.8888888888888,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,297.22222222222223,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,297.22222222222223,2.7777777777777777
786,250,13000000000,2,5,100,0.004,0.001,0.1,24000,65000,,,151.66666666666669,151.66666666666669,0.0,265.0,1.6666666666666667,258.3333333333333,252.77777777777777,5.555555555555555,436.11111111111114,2.7777777777777777,1154.4444444444443,1126.6666666666665,27.77777777777778,-459.9999999999999,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,436.11111111111114,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,436.11111111111114,2.7777777777777777
788,300,13000000000,2,5,100,0.004,0.001,0.1,24000,65000,,,151.66666666666669,151.66666666666669,0.0,348.3333333333333,1.6666666666666667,258.3333333333333,252.77777777777777,5.555555555555555,575.0,2.7777777777777777,1154.4444444444443,1126.6666666666665,27.77777777777778,-321.1111111111111,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,575.0,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,575.0,2.7777777777777777
787,275,13000000000,2,5,100,0.004,0.001,0.1,24000,65000,,,151.66666666666669,151.66666666666669,0.0,306.6666666666667,1.6666666666666667,258.3333333333333,252.77777777777777,5.555555555555555,505.5555555555556,2.7777777777777777,1154.4444444444443,1126.6666666666665,27.77777777777778,-390.55555555555543,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,505.5555555555556,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,505.5555555555556,2.7777777777777777
779,300,13000000000,2,5,100,0.004,0.001,0.1,24000,60000,,,140.0,140.0,0.0,321.53846153846155,1.5384615384615385,238.46153846153848,233.33333333333334,5.128205128205129,530.7692307692308,2.5641025641025643,1065.6410256410256,1040.0,25.641025641025642,-296.41025641025635,2.5641025641025643,238.46153846153848,233.33333333333334,5.128205128205129,530.7692307692308,2.5641025641025643,238.46153846153848,233.33333333333334,5.128205128205129,530.7692307692308,2.5641025641025643
790,350,13000000000,2,5,100,0.004,0.001,0.1,24000,65000,,,151.66666666666669,151.66666666666669,0.0,431.6666666666667,1.6666666666666667,258.3333333333333,252.77777777777777,5.555555555555555,713.8888888888889,2.7777777777777777,1154.4444444444443,1126.6666666666665,27.77777777777778,-182.22222222222217,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,713.8888888888889,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,713.8888888888889,2.7777777777777777
785,225,13000000000,2,5,100,0.004,0.001,0.1,24000,65000,,,151.66666666666669,151.66666666666669,0.0,223.33333333333331,1.6666666666666667,258.3333333333333,252.77777777777777,5.555555555555555,366.6666666666667,2.7777777777777777,1154.4444444444443,1126.6666666666665,27.77777777777778,-529.4444444444443,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,366.6666666666667,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,366.6666666666667,2.7777777777777777
789,325,13000000000,2,5,100,0.004,0.001,0.1,24000,65000,,,151.66666666666669,151.66666666666669,0.0,390.00000000000006,1.6666666666666667,258.3333333333333,252.77777777777777,5.555555555555555,644.4444444444443,2.7777777777777777,1154.4444444444443,1126.6666666666665,27.77777777777778,-251.66666666666663,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,644.4444444444443,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,644.4444444444443,2.7777777777777777
791,375,13000000000,2,5,100,0.004,0.001,0.1,24000,65000,,,151.66666666666669,151.66666666666669,0.0,473.3333333333333,1.6666666666666667,258.3333333333333,252.77777777777777,5.555555555555555,783.3333333333335,2.7777777777777777,1154.4444444444443,1126.6666666666665,27.77777777777778,-112.7777777777776,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,783.3333333333335,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,783.3333333333335,2.7777777777777777
792,400,13000000000,2,5,100,0.004,0.001,0.1,24000,65000,,,151.66666666666669,151.66666666666669,0.0,515.0,1.6666666666666667,258.3333333333333,252.77777777777777,5.555555555555555,852.7777777777778,2.7777777777777777,1154.4444444444443,1126.6666666666665,27.77777777777778,-43.33333333333326,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,852.7777777777778,2.7777777777777777,258.3333333333333,252.77777777777777,5.555555555555555,852.7777777777778,2.7777777777777777
793,200,13000000000,2,5,100,0.004,0.001,0.1,24000,70000,,,163.33333333333334,163.33333333333334,0.0,195.64102564102566,1.794871794871795,278.2051282051282,272.2222222222222,5.982905982905983,320.0854700854701,2.9914529914529915,1243.2478632478633,1213.3333333333333,29.914529914529915,-644.957264957265,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,320.0854700854701,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,320.0854700854701,2.9914529914529915
794,225,13000000000,2,5,100,0.004,0.001,0.1,24000,70000,,,163.33333333333334,163.33333333333334,0.0,240.51282051282053,1.794871794871795,278.2051282051282,272.2222222222222,5.982905982905983,394.8717948717949,2.9914529914529915,1243.2478632478633,1213.3333333333333,29.914529914529915,-570.1709401709402,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,394.8717948717949,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,394.8717948717949,2.9914529914529915
795,250,13000000000,2,5,100,0.004,0.001,0.1,24000,70000,,,163.33333333333334,163.33333333333334,0.0,285.38461538461536,1.794871794871795,278.2051282051282,272.2222222222222,5.982905982905983,469.65811965811974,2.9914529914529915,1243.2478632478633,1213.3333333333333,29.914529914529915,-495.38461538461536,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,469.65811965811974,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,469.65811965811974,2.9914529914529915
811,200,13000000000,2,5,100,0.004,0.001,0.1,26000,20000,无法找到有效的多功能部署方案,无法找到有效的单功能部署方案,,,,,,,,,,,,,,,,,,,,,,,,,
812,225,13000000000,2,5,100,0.004,0.001,0.1,26000,20000,无法找到有效的多功能部署方案,无法找到有效的单功能部署方案,,,,,,,,,,,,,,,,,,,,,,,,,
797,300,13000000000,2,5,100,0.004,0.001,0.1,24000,70000,,,163.33333333333334,163.33333333333334,0.0,375.1282051282051,1.794871794871795,278.2051282051282,272.2222222222222,5.982905982905983,619.2307692307693,2.9914529914529915,1243.2478632478633,1213.3333333333333,29.914529914529915,-345.8119658119658,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,619.2307692307693,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,619.2307692307693,2.9914529914529915
796,275,13000000000,2,5,100,0.004,0.001,0.1,24000,70000,,,163.33333333333334,163.33333333333334,0.0,330.2564102564103,1.794871794871795,278.2051282051282,272.2222222222222,5.982905982905983,544.4444444444445,2.9914529914529915,1243.2478632478633,1213.3333333333333,29.914529914529915,-420.59829059829065,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,544.4444444444445,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,544.4444444444445,2.9914529914529915
813,250,13000000000,2,5,100,0.004,0.001,0.1,26000,20000,无法找到有效的多功能部署方案,无法找到有效的单功能部署方案,,,,,,,,,,,,,,,,,,,,,,,,,
814,275,13000000000,2,5,100,0.004,0.001,0.1,26000,20000,无法找到有效的多功能部署方案,无法找到有效的单功能部署方案,,,,,,,,,,,,,,,,,,,,,,,,,
815,300,13000000000,2,5,100,0.004,0.001,0.1,26000,20000,无法找到有效的多功能部署方案,无法找到有效的单功能部署方案,,,,,,,,,,,,,,,,,,,,,,,,,
798,325,13000000000,2,5,100,0.004,0.001,0.1,24000,70000,,,163.33333333333334,163.33333333333334,0.0,420.0,1.794871794871795,278.2051282051282,272.2222222222222,5.982905982905983,694.0170940170941,2.9914529914529915,1243.2478632478633,1213.3333333333333,29.914529914529915,-271.025641025641,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,694.0170940170941,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,694.0170940170941,2.9914529914529915
817,350,13000000000,2,5,100,0.004,0.001,0.1,26000,20000,无法找到有效的多功能部署方案,无法找到有效的单功能部署方案,,,,,,,,,,,,,,,,,,,,,,,,,
816,325,13000000000,2,5,100,0.004,0.001,0.1,26000,20000,无法找到有效的多功能部署方案,无法找到有效的单功能部署方案,,,,,,,,,,,,,,,,,,,,,,,,,
799,350,13000000000,2,5,100,0.004,0.001,0.1,24000,70000,,,163.33333333333334,163.33333333333334,0.0,464.8717948717948,1.794871794871795,278.2051282051282,272.2222222222222,5.982905982905983,768.8034188034189,2.9914529914529915,1243.2478632478633,1213.3333333333333,29.914529914529915,-196.23931623931617,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,768.8034188034189,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,768.8034188034189,2.9914529914529915
818,375,13000000000,2,5,100,0.004,0.001,0.1,26000,20000,无法找到有效的多功能部署方案,无法找到有效的单功能部署方案,,,,,,,,,,,,,,,,,,,,,,,,,
819,400,13000000000,2,5,100,0.004,0.001,0.1,26000,20000,无法找到有效的多功能部署方案,无法找到有效的单功能部署方案,,,,,,,,,,,,,,,,,,,,,,,,,
804,250,13000000000,2,5,100,0.004,0.001,0.1,24000,75000,,,168.0,168.0,0.0,293.53846153846155,1.8461538461538463,286.15384615384613,280.0,6.153846153846154,483.07692307692315,3.076923076923077,1278.7692307692307,1248.0,30.76923076923077,-509.53846153846143,3.076923076923077,286.15384615384613,280.0,6.153846153846154,483.07692307692315,3.076923076923077,286.15384615384613,280.0,6.153846153846154,483.07692307692315,3.076923076923077
800,375,13000000000,2,5,100,0.004,0.001,0.1,24000,70000,,,163.33333333333334,163.33333333333334,0.0,509.7435897435897,1.794871794871795,278.2051282051282,272.2222222222222,5.982905982905983,843.5897435897436,2.9914529914529915,1243.2478632478633,1213.3333333333333,29.914529914529915,-121.45299145299145,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,843.5897435897436,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,843.5897435897436,2.9914529914529915
805,275,13000000000,2,5,100,0.004,0.001,0.1,24000,75000,,,168.0,168.0,0.0,339.69230769230774,1.8461538461538463,286.15384615384613,280.0,6.153846153846154,560.0,3.076923076923077,1278.7692307692307,1248.0,30.76923076923077,-432.6153846153845,3.076923076923077,286.15384615384613,280.0,6.153846153846154,560.0,3.076923076923077,286.15384615384613,280.0,6.153846153846154,560.0,3.076923076923077
807,325,13000000000,2,5,100,0.004,0.001,0.1,24000,75000,,,168.0,168.0,0.0,432.0,1.8461538461538463,286.15384615384613,280.0,6.153846153846154,713.8461538461538,3.076923076923077,1278.7692307692307,1248.0,30.76923076923077,-278.7692307692307,3.076923076923077,286.15384615384613,280.0,6.153846153846154,713.8461538461538,3.076923076923077,286.15384615384613,280.0,6.153846153846154,713.8461538461538,3.076923076923077
806,300,13000000000,2,5,100,0.004,0.001,0.1,24000,75000,,,168.0,168.0,0.0,385.8461538461539,1.8461538461538463,286.15384615384613,280.0,6.153846153846154,636.9230769230769,3.076923076923077,1278.7692307692307,1248.0,30.76923076923077,-355.6923076923076,3.076923076923077,286.15384615384613,280.0,6.153846153846154,636.9230769230769,3.076923076923077,286.15384615384613,280.0,6.153846153846154,636.9230769230769,3.076923076923077
802,200,13000000000,2,5,100,0.004,0.001,0.1,24000,75000,,,168.0,168.0,0.0,201.23076923076923,1.8461538461538463,286.15384615384613,280.0,6.153846153846154,329.23076923076934,3.076923076923077,1278.7692307692307,1248.0,30.76923076923077,-663.3846153846152,3.076923076923077,286.15384615384613,280.0,6.153846153846154,329.23076923076934,3.076923076923077,286.15384615384613,280.0,6.153846153846154,329.23076923076934,3.076923076923077
801,400,13000000000,2,5,100,0.004,0.001,0.1,24000,70000,,,163.33333333333334,163.33333333333334,0.0,554.6153846153846,1.794871794871795,278.2051282051282,272.2222222222222,5.982905982905983,918.3760683760684,2.9914529914529915,1243.2478632478633,1213.3333333333333,29.914529914529915,-46.66666666666674,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,918.3760683760684,2.9914529914529915,278.2051282051282,272.2222222222222,5.982905982905983,918.3760683760684,2.9914529914529915
803,225,13000000000,2,5,100,0.004,0.001,0.1,24000,75000,,,168.0,168.0,0.0,247.38461538461542,1.8461538461538463,286.15384615384613,280.0,6.153846153846154,406.15384615384625,3.076923076923077,1278.7692307692307,1248.0,30.76923076923077,-586.4615384615383,3.076923076923077,286.15384615384613,280.0,6.153846153846154,406.15384615384625,3.076923076923077,286.15384615384613,280.0,6.153846153846154,406.15384615384625,3.076923076923077
808,350,13000000000,2,5,100,0.004,0.001,0.1,24000,75000,,,168.0,168.0,0.0,478.1538461538462,1.8461538461538463,286.15384615384613,280.0,6.153846153846154,790.7692307692307,3.076923076923077,1278.7692307692307,1248.0,30.76923076923077,-201.8461538461538,3.076923076923077,286.15384615384613,280.0,6.153846153846154,790.7692307692307,3.076923076923077,286.15384615384613,280.0,6.153846153846154,790.7692307692307,3.076923076923077
810,400,13000000000,2,5,100,0.004,0.001,0.1,24000,75000,,,168.0,168.0,0.0,570.4615384615385,1.8461538461538463,286.15384615384613,280.0,6.153846153846154,944.6153846153848,3.076923076923077,1278.7692307692307,1248.0,30.76923076923077,-47.99999999999977,3.076923076923077,286.15384615384613,280.0,6.153846153846154,944.6153846153848,3.076923076923077,286.15384615384613,280.0,6.153846153846154,944.6153846153848,3.076923076923077
809,375,13000000000,2,5,100,0.004,0.001,0.1,24000,75000,,,168.0,168.0,0.0,524.3076923076924,1.8461538461538463,286.15384615384613,280.0,6.153846153846154,867.6923076923076,3.076923076923077,1278.7692307692307,1248.0,30.76923076923077,-124.9230769230769,3.076923076923077,286.15384615384613,280.0,6.153846153846154,867.6923076923076,3.076923076923077,286.15384615384613,280.0,6.153846153846154,867.6923076923076,3.076923076923077
