test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_error,single_func_error,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users
304,100,13000000000,2,5,100,0.004,0.001,0.1,12000,40000,,,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-485.5384615384615,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385
345,150,13000000000,2,5,100,0.004,0.001,0.1,12000,60000,,,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-408.6153846153846,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385
350,275,13000000000,2,5,100,0.004,0.001,0.1,12000,60000,,,143.07692307692307,140.0,3.076923076923077,280.0,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,280.0,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-216.30769230769226,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,280.0,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,280.0,1.5384615384615385
354,50,13000000000,2,5,100,0.004,0.001,0.1,12000,65000,,,143.07692307692307,140.0,3.076923076923077,-66.15384615384613,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-66.15384615384613,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-562.4615384615385,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-66.15384615384613,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-66.15384615384613,1.5384615384615385
355,75,13000000000,2,5,100,0.004,0.001,0.1,12000,65000,,,143.07692307692307,140.0,3.076923076923077,-27.69230769230768,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-27.69230769230768,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-524.0,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-27.69230769230768,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-27.69230769230768,1.5384615384615385
346,175,13000000000,2,5,100,0.004,0.001,0.1,12000,60000,,,143.07692307692307,140.0,3.076923076923077,126.15384615384616,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,126.15384615384616,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-370.15384615384613,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,126.15384615384616,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,126.15384615384616,1.5384615384615385
348,225,13000000000,2,5,100,0.004,0.001,0.1,12000,60000,,,143.07692307692307,140.0,3.076923076923077,203.07692307692312,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,203.07692307692312,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-293.23076923076917,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,203.07692307692312,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,203.07692307692312,1.5384615384615385
337,275,13000000000,2,5,100,0.004,0.001,0.1,12000,50000,,,143.07692307692307,140.0,3.076923076923077,280.0,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,280.0,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-216.30769230769226,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,280.0,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,280.0,1.5384615384615385
356,100,13000000000,2,5,100,0.004,0.001,0.1,12000,65000,,,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-485.5384615384615,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385
334,200,13000000000,2,5,100,0.004,0.001,0.1,12000,50000,,,143.07692307692307,140.0,3.076923076923077,164.61538461538467,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,164.61538461538467,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-331.6923076923076,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,164.61538461538467,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,164.61538461538467,1.5384615384615385
358,150,13000000000,2,5,100,0.004,0.001,0.1,12000,65000,,,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-408.6153846153846,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385
359,175,13000000000,2,5,100,0.004,0.001,0.1,12000,65000,,,143.07692307692307,140.0,3.076923076923077,126.15384615384616,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,126.15384615384616,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-370.15384615384613,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,126.15384615384616,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,126.15384615384616,1.5384615384615385
360,200,13000000000,2,5,100,0.004,0.001,0.1,12000,65000,,,143.07692307692307,140.0,3.076923076923077,164.61538461538467,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,164.61538461538467,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-331.6923076923076,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,164.61538461538467,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,164.61538461538467,1.5384615384615385
357,125,13000000000,2,5,100,0.004,0.001,0.1,12000,65000,,,143.07692307692307,140.0,3.076923076923077,49.230769230769255,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,49.230769230769255,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-447.07692307692304,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,49.230769230769255,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,49.230769230769255,1.5384615384615385
365,0,13000000000,2,5,100,0.004,0.001,0.1,12000,70000,,,143.07692307692307,140.0,3.076923076923077,-143.07692307692307,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-143.07692307692307,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-639.3846153846154,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-143.07692307692307,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-143.07692307692307,1.5384615384615385
362,250,13000000000,2,5,100,0.004,0.001,0.1,12000,65000,,,143.07692307692307,140.0,3.076923076923077,241.53846153846158,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,241.53846153846158,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-254.76923076923072,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,241.53846153846158,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,241.53846153846158,1.5384615384615385
363,275,13000000000,2,5,100,0.004,0.001,0.1,12000,65000,,,143.07692307692307,140.0,3.076923076923077,280.0,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,280.0,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-216.30769230769226,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,280.0,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,280.0,1.5384615384615385
343,100,13000000000,2,5,100,0.004,0.001,0.1,12000,60000,,,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-485.5384615384615,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385
366,25,13000000000,2,5,100,0.004,0.001,0.1,12000,70000,,,143.07692307692307,140.0,3.076923076923077,-104.6153846153846,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-104.6153846153846,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-600.9230769230769,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-104.6153846153846,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-104.6153846153846,1.5384615384615385
369,100,13000000000,2,5,100,0.004,0.001,0.1,12000,70000,,,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-485.5384615384615,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385
368,75,13000000000,2,5,100,0.004,0.001,0.1,12000,70000,,,143.07692307692307,140.0,3.076923076923077,-27.69230769230768,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-27.69230769230768,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-524.0,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-27.69230769230768,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-27.69230769230768,1.5384615384615385
367,50,13000000000,2,5,100,0.004,0.001,0.1,12000,70000,,,143.07692307692307,140.0,3.076923076923077,-66.15384615384613,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-66.15384615384613,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-562.4615384615385,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-66.15384615384613,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-66.15384615384613,1.5384615384615385
335,225,13000000000,2,5,100,0.004,0.001,0.1,12000,50000,,,143.07692307692307,140.0,3.076923076923077,203.07692307692312,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,203.07692307692312,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-293.23076923076917,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,203.07692307692312,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,203.07692307692312,1.5384615384615385
353,25,13000000000,2,5,100,0.004,0.001,0.1,12000,65000,,,143.07692307692307,140.0,3.076923076923077,-104.6153846153846,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-104.6153846153846,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-600.9230769230769,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-104.6153846153846,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-104.6153846153846,1.5384615384615385
332,150,13000000000,2,5,100,0.004,0.001,0.1,12000,50000,,,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-408.6153846153846,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385
373,200,13000000000,2,5,100,0.004,0.001,0.1,12000,70000,,,143.07692307692307,140.0,3.076923076923077,164.61538461538467,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,164.61538461538467,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-331.6923076923076,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,164.61538461538467,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,164.61538461538467,1.5384615384615385
352,0,13000000000,2,5,100,0.004,0.001,0.1,12000,65000,,,143.07692307692307,140.0,3.076923076923077,-143.07692307692307,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-143.07692307692307,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-639.3846153846154,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-143.07692307692307,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-143.07692307692307,1.5384615384615385
364,300,13000000000,2,5,100,0.004,0.001,0.1,12000,65000,,,143.07692307692307,140.0,3.076923076923077,318.46153846153845,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,318.46153846153845,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-177.8461538461538,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,318.46153846153845,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,318.46153846153845,1.5384615384615385
371,150,13000000000,2,5,100,0.004,0.001,0.1,12000,70000,,,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-408.6153846153846,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,87.69230769230771,1.5384615384615385
372,175,13000000000,2,5,100,0.004,0.001,0.1,12000,70000,,,143.07692307692307,140.0,3.076923076923077,126.15384615384616,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,126.15384615384616,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-370.15384615384613,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,126.15384615384616,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,126.15384615384616,1.5384615384615385
375,250,13000000000,2,5,100,0.004,0.001,0.1,12000,70000,,,143.07692307692307,140.0,3.076923076923077,241.53846153846158,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,241.53846153846158,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-254.76923076923072,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,241.53846153846158,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,241.53846153846158,1.5384615384615385
374,225,13000000000,2,5,100,0.004,0.001,0.1,12000,70000,,,143.07692307692307,140.0,3.076923076923077,203.07692307692312,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,203.07692307692312,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-293.23076923076917,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,203.07692307692312,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,203.07692307692312,1.5384615384615385
381,75,13000000000,2,5,100,0.004,0.001,0.1,12000,75000,,,143.07692307692307,140.0,3.076923076923077,-27.69230769230768,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-27.69230769230768,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-524.0,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-27.69230769230768,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-27.69230769230768,1.5384615384615385
379,25,13000000000,2,5,100,0.004,0.001,0.1,12000,75000,,,143.07692307692307,140.0,3.076923076923077,-104.6153846153846,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-104.6153846153846,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-600.9230769230769,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-104.6153846153846,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,-104.6153846153846,1.5384615384615385
377,300,13000000000,2,5,100,0.004,0.001,0.1,12000,70000,,,143.07692307692307,140.0,3.076923076923077,318.46153846153845,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,318.46153846153845,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-177.8461538461538,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,318.46153846153845,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,318.46153846153845,1.5384615384615385
391,0,13000000000,2,5,100,0.004,0.001,0.1,14000,20000,无法找到有效的多功能部署方案,无法找到有效的单功能部署方案,,,,,,,,,,,,,,,,,,,,,,,,,
393,50,13000000000,2,5,100,0.004,0.001,0.1,14000,20000,无法找到有效的多功能部署方案,无法找到有效的单功能部署方案,,,,,,,,,,,,,,,,,,,,,,,,,
392,25,13000000000,2,5,100,0.004,0.001,0.1,14000,20000,无法找到有效的多功能部署方案,无法找到有效的单功能部署方案,,,,,,,,,,,,,,,,,,,,,,,,,
382,100,13000000000,2,5,100,0.004,0.001,0.1,12000,75000,,,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-485.5384615384615,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,10.769230769230802,1.5384615384615385
370,125,13000000000,2,5,100,0.004,0.001,0.1,12000,70000,,,143.07692307692307,140.0,3.076923076923077,49.230769230769255,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,49.230769230769255,1.5384615384615385,639.3846153846154,624.0,15.384615384615385,-447.07692307692304,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,49.230769230769255,1.5384615384615385,143.07692307692307,140.0,3.076923076923077,49.230769230769255,1.5384615384615385
